country,contcod,region,MENA,year,DEININGER,gini_DS,Dinc_DS,Dhh_DS,Dgross_DS,WIDER,gini_W,Dinc_W,Dhh_W,Dgross_W,LIS,gini_LIS,Dinc_LIS,Dhh_LIS,Dgross_LIS,SEDLAC,gini_SEDLAC,Dinc_SEDLAC,Dhh_SEDLAC,Dgross_SEDLAC,EEUROPE,gini_EE,Dinc_EE,Dhh_EE,Dgross_EE,WYD,gini_WYD,Dinc_WYD,Dhh_WYD,Dgross_WYD,SILC,gini_SILC,Dinc_SILC,Dhh_SILC,Dgross_SILC,POVCAL,gini_POVCAL,Dinc_POVCAL,Dhh_POVCAL,INDIE,gini_INDIE,Dinc_INDIE,Dhh_INDIE,Dgross_INDIE,CEPAL,gini_CEPAL,Dinc_CEPAL,Dhh_CEPAL,Dgross_CEPAL,ALLTHEGINI,Giniall,Di,Dhh,Dg,source_of_data,cc
Ethiopia,ETH,Africa,0,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.970833
Ethiopia,ETH,Africa,0,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.282608
Ethiopia,ETH,Africa,0,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.463638
Ethiopia,ETH,Africa,0,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.150002
Ethiopia,ETH,Africa,0,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.164516
Ethiopia,ETH,Africa,0,1981,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,37.719357
Ethiopia,ETH,Africa,0,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.42,0,0,,,,,,,,,,,,32.400002,0,0,,POVCAL,34.166668
Ethiopia,ETH,Africa,0,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.890907
Ethiopia,ETH,Africa,0,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.799999
Ethiopia,ETH,Africa,0,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.812122
Ethiopia,ETH,Africa,0,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.359459
Ethiopia,ETH,Africa,0,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.965
Ethiopia,ETH,Africa,0,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.422642
Ethiopia,ETH,Africa,0,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.93
Ethiopia,ETH,Africa,0,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.127274
Ethiopia,ETH,Africa,0,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.394444
Ethiopia,ETH,Africa,0,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.387691
Ethiopia,ETH,Africa,0,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.26923
Ethiopia,ETH,Africa,0,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.608929
Ethiopia,ETH,Africa,0,1995,,,,,,,40,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,39.96,0,0,,,,,,,,,,,,40,0,0,1,POVCAL,39.709999
Ethiopia,ETH,Africa,0,1996,,44.200001,0,0,0,,44.200001,0,0,0,,,,,,,,,,,,,,,,,38.465443,1,0,1,,,,,,,,,,,,,,,,,,,,,38.5,1,0,1,WYD,39.829849
Ethiopia,ETH,Africa,0,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.782814
Ethiopia,ETH,Africa,0,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,50.099998,0,0,1,,,,,,,,,,,,,,,,,,,,,50.099998,0,0,1,WYD,41.759418
Ethiopia,ETH,Africa,0,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.329826
Ethiopia,ETH,Africa,0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9,0,0,1,,,,,,,30,0,0,,,,,,,,,,,,27.9,0,0,1,WYD,39.614101
Ethiopia,ETH,Africa,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.142372
Ethiopia,ETH,Africa,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.314865
Ethiopia,ETH,Africa,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.986958
Ethiopia,ETH,Africa,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,28.939814,0,0,1,,,,,,,,,,,,,,,,,,,,,28.9,0,0,1,WYD,39.12785
Ethiopia,ETH,Africa,0,2005,,,,,,,29.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.799999,,,,WIDER,38.465519
Ethiopia,ETH,Africa,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.351315
Ethiopia,ETH,Africa,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.992592
Ethiopia,ETH,Africa,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.564774
Ethiopia,ETH,Africa,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.204082
Ethiopia,ETH,Africa,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.765152
Ethiopia,ETH,Africa,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,33.250641,0,0,1,,,,,,,,,,,,,,,,,,,,,33.299999,0,0,1,WYD,41.735897
Finland,FIN,West,0,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.533333
Finland,FIN,West,0,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.599998
Finland,FIN,West,0,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.399998
Finland,FIN,West,0,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
Finland,FIN,West,0,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.400002
Finland,FIN,West,0,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.066666
Finland,FIN,West,0,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.466667
Finland,FIN,West,0,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.033333
Finland,FIN,West,0,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.414288
Finland,FIN,West,0,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.516666
Finland,FIN,West,0,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0625
Finland,FIN,West,0,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.200001
Finland,FIN,West,0,1962,,,,,,,46,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,1,0,1,WIDER,37.836365
Finland,FIN,West,0,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.364285
Finland,FIN,West,0,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.072727
Finland,FIN,West,0,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.107143
Finland,FIN,West,0,1966,,31.799999,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.085716
Finland,FIN,West,0,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.186668
Finland,FIN,West,0,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.900002
Finland,FIN,West,0,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.259998
Finland,FIN,West,0,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.038094
Finland,FIN,West,0,1971,,27,1,0,0,,29.81041,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.799999,1,0,0,WIDER,41.404545
Finland,FIN,West,0,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.523075
Finland,FIN,West,0,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.986362
Finland,FIN,West,0,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.563637
Finland,FIN,West,0,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.265217
Finland,FIN,West,0,1976,,,,,,,23.917412,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9,1,0,0,WIDER,36.970833
Finland,FIN,West,0,1977,,30.450001,1,1,0,,30.450001,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,1,1,0,WIDER,40.282608
Finland,FIN,West,0,1978,,30.41,1,1,0,,30.41,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4,1,1,0,WIDER,36.463638
Finland,FIN,West,0,1979,,31.059999,1,1,0,,31.059999,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1,1,1,0,WIDER,37.150002
Finland,FIN,West,0,1980,,30.860001,1,1,0,,30.860001,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9,1,1,0,WIDER,37.164516
Finland,FIN,West,0,1981,,32.040001,1,1,0,,23.310734,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.299999,1,0,0,WIDER,37.719357
Finland,FIN,West,0,1982,,31.459999,1,1,0,,31.459999,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,1,1,0,WIDER,34.166668
Finland,FIN,West,0,1983,,30.98,1,1,0,,30.98,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1,1,0,WIDER,34.890907
Finland,FIN,West,0,1984,,30.84,1,1,0,,30.84,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.799999,1,1,0,WIDER,35.799999
Finland,FIN,West,0,1985,,,,,,,22.410948,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,1,0,0,WIDER,33.812122
Finland,FIN,West,0,1986,,21,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.359459
Finland,FIN,West,0,1987,,26.1882,1,1,0,,22.408691,1,0,0,,22.440401,1,0,0,,,,,,,,,,,,22.022396,1,0,0,,,,,,,,,,,,,,,,,,,,,22.4,1,0,0,LIS,36.965
Finland,FIN,West,0,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.422642
Finland,FIN,West,0,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.93
Finland,FIN,West,0,1990,,,,,,,22.876431,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,1,0,0,WIDER,34.127274
Finland,FIN,West,0,1991,,25.559999,1,0,0,,22.974438,1,0,0,,22.936571,1,0,0,,,,,,,,,,,,22.554804,1,0,0,,,,,,,,,,,,,,,,,,,,,22.9,1,0,0,LIS,38.394444
Finland,FIN,West,0,1992,,,,,,,22.791006,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.799999,1,0,0,WIDER,37.387691
Finland,FIN,West,0,1993,,,,,,,23.593271,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,1,0,0,WIDER,40.26923
Finland,FIN,West,0,1994,,,,,,,23.081547,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,1,0,0,WIDER,40.608929
Finland,FIN,West,0,1995,,23,1,0,0,,24.135286,1,0,0,,23.53549,1,0,0,,,,,,,,,,,,24.110001,1,0,0,,,,,,,,,,,,,,,,,,,,,23.5,1,0,0,LIS,39.709999
Finland,FIN,West,0,1996,,,,,,,24.45693,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,1,0,0,WIDER,39.829849
Finland,FIN,West,0,1997,,,,,,,25.81616,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.799999,1,0,0,WIDER,38.782814
Finland,FIN,West,0,1998,,,,,,,26.733292,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.700001,1,0,0,WIDER,41.759418
Finland,FIN,West,0,1999,,,,,,,27.997196,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,1,0,0,WIDER,40.329826
Finland,FIN,West,0,2000,,,,,,,27.095417,1,0,0,,26.799721,1,0,0,,,,,,,,,,,,26.700001,1,0,0,,,,,,,,,,,,,,,,,,,,,26.799999,1,0,0,LIS,39.614101
Finland,FIN,West,0,2001,,,,,,,28.114635,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1,1,0,0,WIDER,42.142372
Finland,FIN,West,0,2002,,,,,,,28.13632,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1,1,0,0,WIDER,40.314865
Finland,FIN,West,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.986958
Finland,FIN,West,0,2004,,,,,,,25.700001,1,0,0,,27.908781,1,0,0,,,,,,,,,,,,27.683016,1,0,0,,,,,,,,,,,,,,,,,,,,,27.9,1,0,0,LIS,39.12785
Finland,FIN,West,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.893999,1,0,0,,,,,,,,,,,,,,,,27.9,1,0,0,SILC,38.465519
Finland,FIN,West,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.620001,1,0,0,,,,,,,,,,,,,,,,27.6,1,0,0,SILC,39.351315
Finland,FIN,West,0,2007,,,,,,,26.4,1,0,0,,28.199959,1,0,0,,,,,,,,,,,,,,,,,27.966999,1,0,0,,,,,,,,,,,,,,,,28.200001,1,0,0,LIS,36.992592
Finland,FIN,West,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.68572,1,0,0,,,,,,,,,,,,,,,,27.700001,1,0,0,SILC,36.564774
Finland,FIN,West,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.204082
Finland,FIN,West,0,2010,,,,,,,26.1,1,0,0,,27.924871,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9,1,0,0,LIS,38.765152
Finland,FIN,West,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.735897
Fiji,FJI,Asia,0,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.533333
Fiji,FJI,Asia,0,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.599998
Fiji,FJI,Asia,0,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.399998
Fiji,FJI,Asia,0,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
Fiji,FJI,Asia,0,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.400002
Fiji,FJI,Asia,0,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.066666
Fiji,FJI,Asia,0,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.466667
Fiji,FJI,Asia,0,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.033333
Fiji,FJI,Asia,0,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.414288
Fiji,FJI,Asia,0,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.516666
Fiji,FJI,Asia,0,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0625
Fiji,FJI,Asia,0,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.200001
Fiji,FJI,Asia,0,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.836365
Fiji,FJI,Asia,0,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.364285
Fiji,FJI,Asia,0,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.072727
Fiji,FJI,Asia,0,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.107143
Fiji,FJI,Asia,0,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.085716
Fiji,FJI,Asia,0,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.186668
Fiji,FJI,Asia,0,1968,,,,,,,46,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,1,0,1,WIDER,41.900002
Fiji,FJI,Asia,0,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.259998
Fiji,FJI,Asia,0,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.038094
Fiji,FJI,Asia,0,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.404545
Fiji,FJI,Asia,0,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.523075
Fiji,FJI,Asia,0,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.986362
Fiji,FJI,Asia,0,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.563637
Fiji,FJI,Asia,0,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.265217
Fiji,FJI,Asia,0,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.970833
Fiji,FJI,Asia,0,1977,,42.5,1,1,0,,43,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1,0,1,WIDER,40.282608
Fiji,FJI,Asia,0,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.463638
Fiji,FJI,Asia,0,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.150002
Fiji,FJI,Asia,0,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.164516
Fiji,FJI,Asia,0,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.719357
Fiji,FJI,Asia,0,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.166668
Fiji,FJI,Asia,0,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.890907
Fiji,FJI,Asia,0,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.799999
Fiji,FJI,Asia,0,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.812122
Fiji,FJI,Asia,0,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.359459
Fiji,FJI,Asia,0,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.965
Fiji,FJI,Asia,0,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.422642
Fiji,FJI,Asia,0,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.93
Fiji,FJI,Asia,0,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.127274
Fiji,FJI,Asia,0,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.394444
Fiji,FJI,Asia,0,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.387691
Fiji,FJI,Asia,0,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.26923
Fiji,FJI,Asia,0,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.608929
Fiji,FJI,Asia,0,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.709999
Fiji,FJI,Asia,0,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.829849
Fiji,FJI,Asia,0,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.782814
Fiji,FJI,Asia,0,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.759418
Fiji,FJI,Asia,0,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.329826
Fiji,FJI,Asia,0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.614101
Fiji,FJI,Asia,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.142372
Fiji,FJI,Asia,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.314865
Fiji,FJI,Asia,0,2003,,,,,,,46.810001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.81,0,0,,,,,,,,,,,,46.799999,0,0,,POVCAL,40.986958
Fiji,FJI,Asia,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.12785
Fiji,FJI,Asia,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.465519
Fiji,FJI,Asia,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.351315
Fiji,FJI,Asia,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.992592
Fiji,FJI,Asia,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,42.779999,0,0,1,,,,,,,,,,,,,,,,,,,,,42.799999,0,0,1,WYD,36.564774
Fiji,FJI,Asia,0,2009,,,,,,,42.830002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.83,0,0,,,,,,,,,,,,42.799999,0,0,,POVCAL,42.204082
France,FRA,West,0,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.533333
France,FRA,West,0,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.599998
France,FRA,West,0,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.399998
France,FRA,West,0,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
France,FRA,West,0,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.400002
